# ------------------------------------------------------------------------
# NASA-GSFC Planetary Spectrum Generator (PSG, Villanueva et al. 2018, 2022)
# Atmospheric transmittance spectrum synthesized with PUMAS
# Synthesized on Fri Feb 16 10:29:03 2024
# Spectral unit: Wavelength [um]
# ------------------------------------------------------------------------
# Wave/freq Total H2O CO2 O3 N2O CO CH4 O2 N2 Rayleigh CIA
3.204574469e-01 5.60790e-01 9.99998e-01 9.99999e-01 8.64269e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.48861e-01 9.99999e-01
3.207779044e-01 5.76362e-01 9.99998e-01 9.99999e-01 8.86736e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.49981e-01 9.99999e-01
3.210986823e-01 5.92759e-01 9.99997e-01 9.99999e-01 9.10398e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.51100e-01 9.99999e-01
3.214197810e-01 5.94137e-01 9.99992e-01 9.99999e-01 9.10957e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.52215e-01 9.99999e-01
3.217412007e-01 5.95779e-01 9.99997e-01 9.99999e-01 9.11914e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.53329e-01 9.99999e-01
3.220629419e-01 5.69281e-01 9.99997e-01 9.99999e-01 8.69877e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.54439e-01 9.99999e-01
3.223850049e-01 5.76128e-01 9.99997e-01 9.99999e-01 8.78851e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.55547e-01 9.99999e-01
3.227073899e-01 5.72209e-01 9.99997e-01 9.99999e-01 8.71404e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.56653e-01 9.99999e-01
3.230300973e-01 5.88589e-01 9.99998e-01 9.99999e-01 8.94845e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.57756e-01 9.99999e-01
3.233531274e-01 6.10441e-01 9.99998e-01 9.99999e-01 9.26517e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.58856e-01 9.99999e-01
3.236764805e-01 6.23403e-01 9.99998e-01 9.99999e-01 9.44616e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.59954e-01 9.99999e-01
3.240001570e-01 6.28087e-01 9.99999e-01 9.99999e-01 9.50136e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.61049e-01 9.99999e-01
3.243241571e-01 6.21012e-01 9.99999e-01 9.99999e-01 9.37883e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.62142e-01 9.99999e-01
3.246484813e-01 6.18191e-01 9.99999e-01 9.99999e-01 9.32089e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.63232e-01 9.99999e-01
3.249731298e-01 5.95679e-01 9.99999e-01 9.99999e-01 8.96675e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 9.99999e-01 6.64319e-01 9.99999e-01
